,property_type,sector,bedRoom,bathroom,balcony,agePossession,built_up_area,servant room,store room,furnishing_type,luxury_category,floor_category,price
771,0.0,69.0,1.0,1.0,1.0,3.0,826.0,0.0,0.0,0.0,1.0,0.0,0.95
772,1.0,21.0,2.0,2.0,1.0,2.0,900.0,1.0,0.0,0.0,1.0,1.0,1.07
773,0.0,92.0,2.0,2.0,1.0,3.0,578.0,0.0,0.0,0.0,1.0,2.0,0.5
774,0.0,103.0,3.0,3.0,3.0,1.0,2444.0,1.0,0.0,0.0,2.0,1.0,1.35
775,0.0,55.0,4.0,5.0,4.0,3.0,3444.0,1.0,0.0,0.0,1.0,2.0,11.0
776,0.0,65.0,3.0,3.0,3.0,1.0,2000.0,0.0,0.0,0.0,1.0,2.0,3.0
777,0.0,74.0,3.0,5.0,3.0,3.0,1527.0,1.0,0.0,0.0,0.0,2.0,1.55
778,0.0,7.0,3.0,4.0,4.0,3.0,2072.0,1.0,0.0,0.0,2.0,0.0,1.75
779,1.0,4.0,4.0,3.0,2.0,0.0,2367.0,0.0,0.0,0.0,1.0,1.0,4.25
780,0.0,50.0,2.0,2.0,2.0,3.0,778.0,0.0,0.0,0.0,1.0,1.0,0.25
781,0.0,83.0,3.0,4.0,4.0,1.0,1659.0,1.0,0.0,0.0,1.0,2.0,1.95
782,0.0,48.0,5.0,5.0,4.0,2.0,3305.0,1.0,0.0,0.0,2.0,2.0,3.3
783,0.0,23.0,2.0,2.0,2.0,2.0,1100.0,0.0,0.0,1.0,1.0,0.0,0.75
784,0.0,38.0,3.0,3.0,3.0,3.0,1990.0,0.0,0.0,0.0,2.0,2.0,1.1
785,0.0,74.0,3.0,5.0,3.0,3.0,1527.0,1.0,0.0,0.0,2.0,2.0,1.6
786,1.0,29.0,7.0,9.0,4.0,0.0,9000.0,1.0,1.0,2.0,2.0,2.0,31.5
787,0.0,10.0,2.0,2.0,3.0,3.0,1281.0,0.0,0.0,1.0,2.0,2.0,0.9
788,0.0,38.0,4.0,3.0,3.0,3.0,1983.0,1.0,0.0,0.0,2.0,2.0,1.78
789,0.0,5.0,3.0,3.0,3.0,3.0,1531.0,0.0,0.0,0.0,2.0,1.0,1.8
790,0.0,75.0,3.0,3.0,4.0,1.0,1900.0,1.0,0.0,0.0,0.0,2.0,1.69
791,0.0,69.0,3.0,4.0,3.0,3.0,2100.0,1.0,0.0,1.0,1.0,0.0,3.39
792,0.0,95.0,2.0,2.0,2.0,3.0,769.0,0.0,0.0,0.0,1.0,2.0,0.42
793,0.0,5.0,3.0,4.0,4.0,0.0,1748.0,1.0,0.0,0.0,2.0,2.0,1.78
794,0.0,103.0,2.0,2.0,1.0,3.0,587.0,0.0,0.0,0.0,1.0,1.0,0.25
795,0.0,9.0,3.0,4.0,4.0,3.0,1186.0,1.0,0.0,0.0,0.0,2.0,1.25
796,0.0,12.0,3.0,2.0,3.0,3.0,1701.0,0.0,0.0,0.0,2.0,2.0,1.26
797,0.0,55.0,3.0,3.0,4.0,0.0,2250.0,0.0,0.0,1.0,2.0,2.0,1.59
798,0.0,89.0,3.0,4.0,3.0,3.0,1551.0,1.0,1.0,1.0,0.0,2.0,1.8
799,1.0,20.0,5.0,5.0,2.0,0.0,3420.0,1.0,0.0,1.0,1.0,2.0,6.46
800,0.0,83.0,2.0,2.0,2.0,3.0,1330.0,0.0,0.0,1.0,2.0,2.0,1.3
801,0.0,90.0,3.0,3.0,3.0,1.0,1849.0,1.0,0.0,0.0,2.0,1.0,1.5
802,1.0,8.0,4.0,4.0,1.0,0.0,900.0,0.0,0.0,0.0,1.0,1.0,1.2
803,0.0,66.0,2.0,3.0,4.0,4.0,997.0,0.0,0.0,0.0,2.0,2.0,2.2
804,0.0,70.0,2.0,2.0,2.0,1.0,633.0,0.0,0.0,0.0,1.0,0.0,0.6
805,0.0,59.0,3.0,4.0,1.0,0.0,2164.0,1.0,0.0,1.0,0.0,0.0,3.8
806,0.0,74.0,3.0,4.0,2.0,4.0,1416.0,0.0,0.0,0.0,1.0,0.0,0.99
807,0.0,83.0,3.0,3.0,2.0,3.0,1215.0,0.0,0.0,0.0,0.0,2.0,1.3
808,0.0,52.0,2.0,2.0,1.0,3.0,1007.0,0.0,0.0,0.0,1.0,2.0,0.71
809,0.0,38.0,3.0,3.0,4.0,0.0,1602.0,0.0,0.0,0.0,1.0,0.0,1.0
810,0.0,63.0,2.0,2.0,2.0,1.0,1278.0,0.0,0.0,0.0,1.0,2.0,1.6
811,0.0,94.0,3.0,3.0,3.0,1.0,1642.0,0.0,0.0,0.0,2.0,2.0,1.29
812,0.0,71.0,2.0,2.0,2.0,1.0,1311.0,0.0,0.0,0.0,2.0,0.0,1.0
813,1.0,84.0,2.0,4.0,0.0,0.0,891.0,0.0,0.0,0.0,1.0,1.0,0.82
814,0.0,7.0,3.0,4.0,4.0,3.0,2131.0,1.0,0.0,1.0,2.0,0.0,2.45
815,0.0,89.0,3.0,3.0,3.0,3.0,1500.0,1.0,0.0,1.0,0.0,2.0,1.76
816,0.0,79.0,2.0,2.0,2.0,1.0,1272.0,0.0,0.0,0.0,1.0,0.0,1.6
817,1.0,103.0,3.0,10.0,4.0,1.0,1065.0,0.0,0.0,0.0,1.0,2.0,0.95
818,0.0,12.0,3.0,2.0,2.0,3.0,1213.0,0.0,0.0,1.0,1.0,2.0,0.79
819,0.0,92.0,4.0,6.0,2.0,1.0,2521.0,1.0,0.0,0.0,2.0,0.0,1.3
820,0.0,79.0,3.0,3.0,3.0,3.0,1900.0,0.0,0.0,0.0,0.0,2.0,2.25
821,0.0,103.0,2.0,2.0,3.0,1.0,822.0,0.0,0.0,0.0,2.0,1.0,0.65
822,0.0,86.0,2.0,2.0,2.0,0.0,1397.0,0.0,0.0,0.0,1.0,2.0,0.75
823,0.0,72.0,4.0,6.0,4.0,3.0,2817.0,1.0,0.0,0.0,0.0,0.0,3.1
824,0.0,77.0,3.0,3.0,3.0,0.0,2308.0,1.0,0.0,0.0,1.0,2.0,4.1
825,0.0,5.0,3.0,3.0,4.0,3.0,2222.0,1.0,0.0,1.0,2.0,2.0,1.98
826,0.0,67.0,3.0,3.0,2.0,4.0,1654.0,0.0,0.0,0.0,1.0,2.0,2.44
827,0.0,18.0,2.0,2.0,1.0,3.0,1100.0,0.0,0.0,1.0,1.0,1.0,0.72
828,0.0,68.0,3.0,3.0,3.0,3.0,2000.0,1.0,0.0,1.0,1.0,2.0,2.99
829,0.0,38.0,3.0,3.0,3.0,3.0,1707.0,0.0,0.0,0.0,1.0,0.0,1.49
830,0.0,72.0,4.0,4.0,4.0,0.0,2172.0,1.0,0.0,0.0,1.0,2.0,2.6
831,0.0,67.0,3.0,3.0,3.0,3.0,1833.0,1.0,0.0,1.0,2.0,1.0,2.0
832,1.0,53.0,9.0,9.0,4.0,0.0,2700.0,1.0,0.0,1.0,1.0,2.0,5.5
833,0.0,37.0,2.0,2.0,2.0,1.0,667.0,0.0,0.0,0.0,1.0,2.0,0.4
834,0.0,97.0,3.0,3.0,2.0,3.0,2167.0,0.0,0.0,1.0,1.0,2.0,0.92
835,0.0,1.0,3.0,3.0,3.0,1.0,1589.0,0.0,0.0,1.0,2.0,1.0,1.53
836,0.0,9.0,2.0,2.0,4.0,3.0,1120.0,0.0,0.0,0.0,1.0,2.0,0.88
837,0.0,5.0,3.0,3.0,4.0,3.0,2500.0,1.0,0.0,0.0,0.0,1.0,1.9
838,1.0,46.0,8.0,6.0,4.0,0.0,2367.0,1.0,0.0,1.0,2.0,2.0,5.65
839,0.0,100.0,2.0,2.0,0.0,3.0,730.0,0.0,0.0,0.0,1.0,1.0,0.4
840,1.0,27.0,4.0,4.0,4.0,3.0,1350.0,1.0,0.0,1.0,2.0,1.0,5.25
841,0.0,69.0,3.0,4.0,2.0,3.0,2200.0,1.0,0.0,1.0,0.0,0.0,3.05
842,0.0,79.0,2.0,2.0,2.0,3.0,1508.0,0.0,0.0,1.0,0.0,0.0,1.6
843,1.0,55.0,4.0,4.0,3.0,1.0,2844.0,1.0,0.0,0.0,2.0,2.0,3.51
844,1.0,4.0,3.0,4.0,3.0,0.0,1836.0,0.0,0.0,1.0,1.0,2.0,3.6
845,0.0,83.0,2.0,2.0,3.0,1.0,81.0,0.0,0.0,0.0,2.0,2.0,1.1
846,0.0,10.0,2.0,2.0,3.0,3.0,1388.0,0.0,0.0,0.0,2.0,2.0,1.02
847,0.0,86.0,2.0,2.0,2.0,3.0,1260.0,0.0,0.0,1.0,0.0,0.0,0.95
848,0.0,103.0,2.0,2.0,3.0,3.0,913.0,0.0,0.0,0.0,2.0,2.0,0.55
849,0.0,95.0,3.0,3.0,3.0,4.0,1288.0,0.0,0.0,0.0,1.0,1.0,1.25
850,1.0,41.0,1.0,4.0,3.0,0.0,603.0,0.0,0.0,0.0,1.0,2.0,0.92
851,0.0,97.0,2.0,2.0,3.0,3.0,1222.0,0.0,0.0,0.0,2.0,2.0,0.65
852,0.0,55.0,3.0,3.0,4.0,0.0,1700.0,0.0,0.0,1.0,2.0,2.0,1.5
853,0.0,103.0,1.0,1.0,1.0,1.0,778.0,0.0,0.0,0.0,2.0,1.0,0.22
854,0.0,7.0,2.0,2.0,3.0,3.0,86.0,0.0,0.0,0.0,2.0,0.0,0.82
855,0.0,12.0,4.0,4.0,4.0,3.0,3150.0,1.0,1.0,1.0,0.0,2.0,2.95
856,0.0,92.0,2.0,2.0,1.0,1.0,1231.0,0.0,0.0,1.0,1.0,0.0,0.87
857,0.0,67.0,3.0,4.0,3.0,3.0,1833.0,1.0,1.0,2.0,0.0,2.0,2.3
858,0.0,67.0,2.0,2.0,3.0,4.0,1141.0,0.0,0.0,1.0,1.0,0.0,2.33
859,0.0,12.0,3.0,4.0,4.0,3.0,1946.0,1.0,0.0,0.0,2.0,2.0,1.75
860,0.0,5.0,3.0,3.0,3.0,3.0,1493.0,1.0,0.0,1.0,1.0,2.0,1.39
861,0.0,1.0,1.0,1.0,1.0,0.0,565.0,0.0,0.0,0.0,1.0,0.0,0.38
862,0.0,103.0,3.0,3.0,3.0,3.0,1344.0,0.0,0.0,0.0,0.0,2.0,0.78
863,0.0,65.0,3.0,4.0,4.0,0.0,1554.0,0.0,0.0,1.0,2.0,2.0,2.2
864,0.0,35.0,3.0,2.0,2.0,4.0,1857.0,0.0,0.0,0.0,2.0,0.0,1.67
865,1.0,31.0,4.0,5.0,4.0,3.0,2844.0,1.0,1.0,1.0,2.0,2.0,12.0
866,0.0,36.0,1.0,1.0,1.0,3.0,452.0,0.0,0.0,0.0,1.0,2.0,0.45
867,0.0,51.0,3.0,3.0,3.0,0.0,1900.0,0.0,0.0,1.0,1.0,2.0,2.35
868,0.0,48.0,3.0,3.0,0.0,3.0,1923.0,1.0,0.0,0.0,2.0,0.0,2.0
869,0.0,1.0,4.0,4.0,4.0,2.0,2013.0,1.0,0.0,0.0,2.0,2.0,1.5
870,0.0,17.0,3.0,2.0,2.0,3.0,1285.0,0.0,0.0,1.0,0.0,2.0,1.9
871,0.0,10.0,2.0,2.0,1.0,3.0,598.0,0.0,0.0,2.0,1.0,2.0,0.49
872,0.0,1.0,3.0,3.0,3.0,4.0,1430.0,0.0,0.0,0.0,1.0,2.0,1.45
873,0.0,72.0,3.0,3.0,2.0,3.0,1305.0,0.0,0.0,0.0,2.0,1.0,1.43
874,0.0,83.0,3.0,3.0,3.0,1.0,1656.0,0.0,0.0,1.0,2.0,1.0,1.4
875,0.0,1.0,4.0,5.0,4.0,1.0,5249.0,1.0,0.0,0.0,1.0,1.0,5.25
876,0.0,72.0,4.0,4.0,2.0,3.0,1819.0,0.0,0.0,0.0,1.0,1.0,1.9
877,0.0,7.0,3.0,4.0,4.0,3.0,2036.0,1.0,0.0,1.0,1.0,0.0,1.75
878,1.0,35.0,2.0,2.0,3.0,3.0,1400.0,0.0,0.0,1.0,2.0,1.0,1.15
879,0.0,37.0,2.0,2.0,2.0,3.0,1086.0,0.0,0.0,0.0,1.0,2.0,0.67
880,0.0,101.0,1.0,1.0,1.0,3.0,407.0,0.0,0.0,0.0,2.0,1.0,0.2
881,0.0,72.0,3.0,3.0,2.0,3.0,1510.0,0.0,0.0,0.0,0.0,1.0,1.68
882,1.0,28.0,4.0,4.0,4.0,2.0,1800.0,1.0,1.0,0.0,2.0,1.0,6.3
883,0.0,72.0,3.0,2.0,4.0,3.0,1326.0,0.0,0.0,1.0,2.0,1.0,0.9
884,0.0,103.0,2.0,2.0,1.0,3.0,535.0,0.0,0.0,0.0,1.0,1.0,0.26
885,0.0,70.0,3.0,3.0,2.0,1.0,1346.0,0.0,1.0,1.0,2.0,2.0,1.6
886,0.0,15.0,3.0,3.0,4.0,4.0,1615.0,0.0,0.0,0.0,1.0,2.0,2.35
887,0.0,12.0,3.0,4.0,4.0,3.0,1797.0,1.0,0.0,0.0,2.0,2.0,1.45
888,1.0,41.0,4.0,4.0,2.0,2.0,1440.0,0.0,0.0,0.0,1.0,1.0,2.35
889,0.0,95.0,3.0,3.0,2.0,1.0,1423.0,0.0,0.0,0.0,1.0,2.0,1.2
890,1.0,45.0,6.0,7.0,4.0,3.0,4500.0,1.0,1.0,1.0,2.0,2.0,16.0
891,0.0,102.0,2.0,1.0,0.0,1.0,500.0,0.0,0.0,0.0,1.0,0.0,0.3
892,0.0,89.0,3.0,3.0,1.0,3.0,2588.0,0.0,0.0,1.0,2.0,2.0,1.3
893,0.0,102.0,2.0,2.0,2.0,1.0,733.0,0.0,0.0,0.0,2.0,2.0,0.4
894,0.0,16.0,2.0,2.0,2.0,3.0,1498.0,0.0,0.0,0.0,2.0,2.0,0.7
895,1.0,32.0,1.0,1.0,0.0,0.0,750.0,0.0,0.0,0.0,1.0,1.0,0.55
896,1.0,73.0,2.0,2.0,2.0,2.0,1440.0,0.0,0.0,0.0,1.0,1.0,2.0
897,1.0,41.0,2.0,3.0,1.0,0.0,675.0,0.0,0.0,0.0,1.0,1.0,0.8
898,0.0,23.0,1.0,1.0,1.0,0.0,556.0,0.0,0.0,0.0,1.0,1.0,0.2
899,1.0,12.0,4.0,5.0,3.0,0.0,6228.0,0.0,0.0,0.0,2.0,1.0,6.0
900,0.0,91.0,3.0,3.0,1.0,3.0,1344.0,0.0,0.0,0.0,2.0,1.0,0.88
901,0.0,5.0,3.0,3.0,3.0,3.0,1315.0,1.0,0.0,0.0,2.0,2.0,1.4
902,0.0,11.0,3.0,4.0,2.0,1.0,2525.0,0.0,0.0,0.0,2.0,0.0,3.35
903,0.0,5.0,3.0,3.0,3.0,3.0,1531.0,0.0,0.0,0.0,2.0,1.0,1.76
904,0.0,102.0,2.0,2.0,2.0,1.0,1133.0,0.0,0.0,0.0,1.0,2.0,0.85
905,0.0,41.0,2.0,2.0,1.0,3.0,833.0,0.0,0.0,1.0,1.0,2.0,0.42
906,1.0,73.0,2.0,2.0,2.0,0.0,1080.0,0.0,0.0,1.0,2.0,1.0,1.55
907,0.0,92.0,2.0,2.0,1.0,1.0,1231.0,0.0,0.0,0.0,2.0,2.0,0.78
908,0.0,35.0,2.0,2.0,2.0,4.0,1275.0,0.0,0.0,0.0,1.0,2.0,1.1
909,0.0,72.0,3.0,3.0,2.0,3.0,1428.0,0.0,0.0,1.0,2.0,2.0,1.42
910,0.0,11.0,2.0,2.0,2.0,0.0,1362.0,0.0,0.0,0.0,2.0,0.0,0.7
911,0.0,39.0,4.0,4.0,4.0,2.0,1954.0,0.0,0.0,2.0,1.0,2.0,2.1
912,1.0,51.0,3.0,3.0,2.0,0.0,2160.0,1.0,0.0,1.0,2.0,1.0,7.5
913,0.0,99.0,4.0,3.0,2.0,1.0,1983.0,0.0,0.0,0.0,1.0,0.0,0.95
914,0.0,35.0,4.0,4.0,4.0,2.0,4809.0,1.0,0.0,1.0,2.0,0.0,3.25
915,0.0,57.0,3.0,3.0,3.0,0.0,2200.0,0.0,0.0,0.0,1.0,2.0,1.7
916,0.0,94.0,2.0,2.0,3.0,3.0,1387.0,0.0,0.0,1.0,0.0,0.0,1.19
917,1.0,26.0,3.0,2.0,2.0,1.0,1500.0,0.0,0.0,1.0,2.0,2.0,1.2
918,0.0,5.0,2.0,2.0,2.0,1.0,1166.0,0.0,0.0,1.0,1.0,0.0,1.4
919,0.0,48.0,3.0,3.0,4.0,0.0,1576.0,1.0,0.0,1.0,0.0,2.0,1.76
920,0.0,92.0,3.0,2.0,3.0,3.0,1480.0,0.0,0.0,2.0,2.0,2.0,1.45
921,0.0,72.0,3.0,3.0,2.0,3.0,1428.0,0.0,0.0,0.0,2.0,2.0,1.4
922,0.0,64.0,4.0,5.0,4.0,3.0,3925.0,1.0,1.0,1.0,0.0,2.0,7.15
923,0.0,69.0,4.0,4.0,4.0,3.0,2250.0,1.0,0.0,1.0,2.0,1.0,2.72
924,0.0,100.0,2.0,2.0,2.0,1.0,604.0,0.0,0.0,0.0,1.0,0.0,0.4
925,0.0,75.0,2.0,2.0,4.0,1.0,1312.0,0.0,0.0,0.0,2.0,2.0,1.1
926,0.0,75.0,2.0,2.0,4.0,1.0,1180.0,0.0,0.0,1.0,2.0,0.0,1.34
927,0.0,103.0,2.0,2.0,4.0,4.0,1050.0,0.0,0.0,0.0,2.0,2.0,0.95
928,1.0,48.0,5.0,6.0,3.0,0.0,8775.0,1.0,1.0,1.0,2.0,1.0,19.5
929,0.0,16.0,4.0,6.0,4.0,0.0,3662.34,1.0,0.0,1.0,0.0,0.0,5.6
930,0.0,98.0,2.0,2.0,4.0,0.0,1271.0,0.0,0.0,0.0,2.0,2.0,0.96
931,0.0,86.0,3.0,4.0,4.0,3.0,1760.0,1.0,0.0,2.0,0.0,0.0,2.34
932,0.0,44.0,4.0,4.0,4.0,0.0,3115.0,0.0,0.0,1.0,2.0,0.0,3.25
933,0.0,81.0,3.0,4.0,3.0,3.0,1310.0,1.0,0.0,0.0,1.0,2.0,1.25
934,0.0,63.0,2.0,2.0,2.0,4.0,1333.0,0.0,0.0,0.0,2.0,1.0,1.47
935,1.0,36.0,3.0,1.0,0.0,1.0,1081.0,0.0,0.0,0.0,1.0,1.0,0.75
936,1.0,31.0,5.0,6.0,4.0,1.0,3240.0,1.0,0.0,1.0,0.0,2.0,10.5
937,0.0,23.0,2.0,2.0,3.0,0.0,1416.0,0.0,0.0,0.0,2.0,0.0,0.98
938,0.0,72.0,3.0,3.0,2.0,3.0,1482.0,0.0,0.0,0.0,0.0,1.0,1.66
939,0.0,57.0,1.0,1.0,1.0,2.0,475.0,0.0,0.0,0.0,1.0,1.0,0.52
940,0.0,103.0,2.0,2.0,3.0,3.0,978.0,0.0,0.0,0.0,1.0,0.0,0.66
941,1.0,18.0,4.0,4.0,1.0,0.0,1700.0,0.0,0.0,0.0,1.0,1.0,0.7
942,1.0,23.0,5.0,5.0,2.0,2.0,4680.0,1.0,1.0,2.0,2.0,1.0,9.0
943,0.0,91.0,2.0,2.0,4.0,3.0,1380.0,0.0,1.0,0.0,0.0,1.0,1.2
944,0.0,36.0,1.0,1.0,1.0,3.0,407.0,0.0,0.0,0.0,2.0,2.0,0.36
945,1.0,50.0,6.0,5.0,2.0,2.0,2250.0,1.0,0.0,2.0,0.0,2.0,3.5
946,0.0,69.0,3.0,4.0,4.0,0.0,1751.0,1.0,0.0,1.0,0.0,0.0,2.35
947,0.0,75.0,3.0,3.0,3.0,3.0,1788.0,1.0,0.0,0.0,1.0,2.0,1.51
948,0.0,89.0,2.0,2.0,2.0,0.0,1100.0,0.0,0.0,1.0,2.0,0.0,0.85
949,0.0,91.0,2.0,2.0,1.0,4.0,97.0,0.0,0.0,0.0,1.0,0.0,1.05
950,0.0,77.0,3.0,3.0,3.0,0.0,1787.0,1.0,0.0,1.0,1.0,2.0,1.9
951,1.0,28.0,5.0,5.0,3.0,0.0,1800.0,1.0,0.0,1.0,2.0,1.0,6.25
952,0.0,95.0,3.0,3.0,3.0,4.0,867.0,0.0,0.0,0.0,1.0,1.0,1.32
953,0.0,9.0,2.0,2.0,4.0,3.0,940.0,0.0,0.0,0.0,1.0,1.0,0.88
954,0.0,38.0,3.0,2.0,4.0,3.0,1376.0,0.0,0.0,0.0,1.0,0.0,1.5
955,0.0,12.0,3.0,3.0,3.0,3.0,1550.0,0.0,0.0,1.0,1.0,2.0,1.75
956,0.0,37.0,3.0,3.0,3.0,3.0,1435.0,0.0,0.0,0.0,2.0,2.0,0.9
957,0.0,69.0,3.0,3.0,4.0,3.0,2047.0,0.0,1.0,1.0,0.0,2.0,3.0
958,0.0,103.0,2.0,2.0,2.0,1.0,588.0,0.0,0.0,0.0,1.0,0.0,0.28
959,0.0,103.0,2.0,2.0,3.0,1.0,913.0,0.0,0.0,0.0,2.0,2.0,0.56
960,1.0,18.0,3.0,3.0,1.0,0.0,1872.0,0.0,0.0,0.0,1.0,2.0,3.71
961,0.0,17.0,3.0,3.0,4.0,1.0,2006.0,1.0,0.0,0.0,2.0,2.0,2.85
962,0.0,37.0,3.0,3.0,3.0,3.0,1563.0,0.0,0.0,0.0,1.0,1.0,1.25
963,0.0,7.0,3.0,4.0,4.0,3.0,2072.0,1.0,0.0,0.0,2.0,2.0,2.0
964,0.0,10.0,2.0,2.0,2.0,3.0,608.0,0.0,0.0,0.0,1.0,2.0,0.35
965,0.0,12.0,3.0,4.0,3.0,3.0,1896.0,1.0,0.0,0.0,2.0,2.0,2.15
966,0.0,81.0,4.0,3.0,3.0,3.0,1765.0,1.0,0.0,0.0,2.0,2.0,1.64
967,1.0,41.0,3.0,3.0,0.0,0.0,1130.0,0.0,0.0,0.0,1.0,1.0,0.85
968,0.0,47.0,3.0,3.0,0.0,0.0,2667.0,0.0,0.0,1.0,1.0,1.0,2.4
969,1.0,19.0,4.0,5.0,2.0,2.0,4950.0,0.0,0.0,0.0,1.0,1.0,4.5
970,0.0,101.0,2.0,2.0,2.0,3.0,1300.0,0.0,0.0,0.0,2.0,2.0,0.43
971,0.0,5.0,3.0,3.0,3.0,3.0,1315.0,1.0,0.0,1.0,2.0,2.0,1.38
972,1.0,28.0,5.0,6.0,4.0,0.0,4518.0,1.0,1.0,0.0,2.0,2.0,15.5
973,0.0,76.0,4.0,4.0,3.0,0.0,2127.0,1.0,0.0,0.0,1.0,2.0,1.35
974,0.0,67.0,4.0,4.0,4.0,3.0,1975.0,1.0,0.0,0.0,2.0,1.0,3.0
975,0.0,103.0,2.0,2.0,2.0,3.0,616.0,0.0,0.0,1.0,1.0,0.0,0.32
976,0.0,10.0,2.0,2.0,4.0,3.0,1201.0,0.0,0.0,0.0,0.0,0.0,0.75
977,0.0,10.0,2.0,2.0,1.0,3.0,496.0,0.0,0.0,0.0,1.0,2.0,0.36
978,0.0,95.0,2.0,2.0,2.0,1.0,1226.0,0.0,0.0,0.0,1.0,1.0,1.0
979,0.0,103.0,2.0,2.0,2.0,1.0,658.0,0.0,0.0,0.0,1.0,0.0,0.35
980,0.0,48.0,4.0,5.0,4.0,1.0,3444.0,1.0,0.0,0.0,2.0,2.0,4.3
981,0.0,70.0,3.0,3.0,2.0,1.0,1346.0,1.0,0.0,1.0,1.0,2.0,1.7
982,0.0,72.0,3.0,3.0,1.0,3.0,1392.0,0.0,0.0,0.0,2.0,0.0,1.36
983,1.0,57.0,6.0,6.0,4.0,0.0,1530.0,0.0,0.0,1.0,1.0,1.0,3.4
984,1.0,69.0,4.0,4.0,0.0,0.0,2800.0,0.0,0.0,0.0,1.0,2.0,3.0
985,1.0,44.0,9.0,9.0,4.0,0.0,3510.0,1.0,0.0,0.0,1.0,2.0,14.0
986,0.0,11.0,3.0,5.0,2.0,1.0,2343.0,1.0,0.0,0.0,2.0,0.0,3.95
987,1.0,55.0,4.0,4.0,0.0,0.0,2430.0,0.0,0.0,0.0,1.0,1.0,5.7
988,0.0,97.0,4.0,4.0,4.0,0.0,2468.0,0.0,0.0,0.0,2.0,2.0,1.65
989,0.0,23.0,2.0,3.0,2.0,2.0,1444.0,0.0,0.0,1.0,1.0,1.0,0.95
990,0.0,97.0,3.0,3.0,4.0,3.0,1929.0,1.0,0.0,0.0,2.0,2.0,1.25
991,0.0,14.0,5.0,5.0,3.0,3.0,3466.0,1.0,0.0,0.0,2.0,2.0,3.79
992,1.0,14.0,2.0,2.0,2.0,0.0,270.0,0.0,0.0,0.0,1.0,2.0,0.34
993,1.0,27.0,2.0,4.0,3.0,2.0,1080.0,0.0,0.0,0.0,1.0,2.0,3.5
994,0.0,5.0,3.0,3.0,3.0,3.0,1465.0,1.0,0.0,0.0,1.0,2.0,1.75
995,1.0,75.0,2.0,2.0,4.0,1.0,1319.0,1.0,0.0,0.0,0.0,2.0,0.9
996,0.0,63.0,2.0,2.0,2.0,1.0,1278.0,0.0,0.0,0.0,1.0,2.0,1.58
997,0.0,99.0,3.0,3.0,1.0,3.0,579.0,0.0,0.0,0.0,1.0,1.0,0.5
998,1.0,48.0,4.0,4.0,2.0,3.0,2340.0,1.0,0.0,1.0,1.0,1.0,5.5
999,0.0,15.0,1.0,1.0,1.0,3.0,450.0,0.0,0.0,0.0,1.0,2.0,0.36
1000,0.0,72.0,4.0,4.0,2.0,3.0,1889.0,0.0,0.0,0.0,0.0,1.0,2.0
1001,1.0,69.0,6.0,7.0,4.0,0.0,3600.0,1.0,1.0,1.0,0.0,2.0,8.0
1002,0.0,47.0,3.0,4.0,2.0,2.0,2544.0,0.0,0.0,1.0,1.0,1.0,2.45
1003,0.0,72.0,4.0,4.0,2.0,3.0,1889.0,0.0,0.0,0.0,0.0,1.0,2.05
1004,0.0,7.0,4.0,5.0,4.0,3.0,7222.0,0.0,0.0,0.0,2.0,0.0,4.45
1005,0.0,5.0,2.0,2.0,3.0,3.0,1368.0,0.0,0.0,0.0,1.0,0.0,1.42
1006,0.0,17.0,3.0,4.0,4.0,3.0,1940.0,1.0,0.0,0.0,1.0,2.0,2.4
1007,1.0,24.0,3.0,3.0,2.0,2.0,972.0,0.0,0.0,0.0,1.0,2.0,0.6
1008,1.0,29.0,5.0,5.0,4.0,3.0,4518.0,1.0,1.0,1.0,2.0,1.0,17.0
1009,0.0,11.0,3.0,3.0,2.0,1.0,1480.0,0.0,0.0,0.0,0.0,0.0,2.5
1010,0.0,53.0,4.0,4.0,3.0,2.0,1484.0,0.0,0.0,0.0,2.0,2.0,1.5
1011,0.0,82.0,3.0,3.0,3.0,0.0,1969.0,1.0,0.0,0.0,1.0,2.0,1.15
1012,0.0,10.0,2.0,2.0,2.0,3.0,543.0,0.0,0.0,0.0,1.0,1.0,0.28
1013,0.0,36.0,3.0,2.0,3.0,1.0,833.0,0.0,0.0,0.0,1.0,1.0,0.85
1014,0.0,86.0,4.0,4.0,4.0,0.0,2527.0,1.0,0.0,0.0,2.0,0.0,3.45
1015,0.0,77.0,4.0,4.0,4.0,3.0,2941.0,1.0,0.0,1.0,0.0,1.0,4.25
1016,0.0,95.0,3.0,3.0,2.0,1.0,1423.0,0.0,0.0,0.0,1.0,1.0,1.2
1017,0.0,6.0,2.0,2.0,2.0,3.0,698.0,0.0,0.0,0.0,1.0,2.0,0.5
1018,0.0,94.0,2.0,2.0,4.0,3.0,133.0,0.0,0.0,2.0,2.0,2.0,1.45
1019,0.0,68.0,3.0,3.0,2.0,1.0,1950.0,1.0,0.0,2.0,2.0,0.0,2.8
1020,1.0,26.0,5.0,5.0,4.0,2.0,1557.0,0.0,0.0,1.0,2.0,1.0,2.8
1021,1.0,12.0,4.0,4.0,4.0,1.0,6228.0,1.0,0.0,0.0,2.0,1.0,6.75
1022,1.0,73.0,5.0,3.0,2.0,2.0,1350.0,0.0,0.0,0.0,1.0,1.0,1.15
1023,0.0,101.0,2.0,2.0,2.0,1.0,571.0,0.0,0.0,0.0,1.0,0.0,0.45
